product_name,product_price,product_brand,product_link
Taladro Percutor Dongcheng DZJ04-13,68160,Dongcheng,https://herramientas.cl/ficha/599618/taladro-percutor-dongcheng-dzj04-13-
Esmeril Angular Bosch GWS 850 4 1/2,47690,Bosch,https://herramientas.cl/ficha/601162/esmeril-angular-bosch-gws-850-4-12
Esmeril Angular 7¨ Dewalt DWE4557C 2.400W,139068,Dewalt,https://herramientas.cl/ficha/605768/esmeril-angular-7-dewalt-dwe4557c-2400w
Rectificadora de Matrices 1/4 Sistema SJS GD0810C Makita,288810,Makita,https://herramientas.cl/ficha/575699/rectificadora-de-matrices-14-sistema-sjs-gd0810c-makita
Rompe Pavimento Dewalt D25980 2.100W,2298020,Dewalt,https://herramientas.cl/ficha/575257/rompe-pavimento-dewalt-d25980-2100w
Vibrador de Concreto Bosch GVC 22 EX 2200W,433970,Bosch,https://herramientas.cl/ficha/575095/vibrador-de-concreto-bosch-gvc-22-ex-2200w
Esmeril Angular 5 Bosch GWS 17-125 CIE 1.700W,125830,Bosch,https://herramientas.cl/ficha/586469/esmeril-angular-5-bosch-gws-17-125-cie-1700w
Lijadora Orbital Makita BO3710 190 W,63700,Makita,https://herramientas.cl/ficha/575663/lijadora-orbital-makita-bo3710-190-w
Esmeril Angular Dewalt DWE4020 800 W,57250,Dewalt,https://herramientas.cl/ficha/575212/esmeril-angular-dewalt-dwe4020-800-w
Taladro de Percusion Stanley SDH700K 1/2 700 Watts,49000,Stanley,https://herramientas.cl/ficha/589137/taladro-de-percusion-stanley-sdh700k-12-700-watts
CEPILLO ELECT. 82MMx570W FWYY-HL,36760,Uyustools,https://herramientas.cl/ficha/592269/cepillo-elect-82mmx570w-fwyy-hl
CORTAPISO ELECTRICO 220V 1000W SPOWER,46680,Uyustools,https://herramientas.cl/ficha/592203/cortapiso-electrico-220v-1000w-spower
Esmeril Angular Wesco WS4701 2000W 180mm,81400,Wesco,https://herramientas.cl/ficha/611572/esmeril-angular-wesco-ws4701-2000w-180mm
ESMERIL ANGULAR GWS 24 - 180 LVI - BOSCH,173610,Bosch,https://herramientas.cl/ficha/575050/esmeril-angular-gws-24-180-lvi-bosch
Martillo Rotativo Makita HR2470 780 W,128850,Makita,https://herramientas.cl/ficha/575622/martillo-rotativo-makita-hr2470-780-w
Sierra caladora Bosch GST 650 450 W,47690,Bosch,https://herramientas.cl/ficha/598861/sierra-caladora-bosch-gst-650-450-w
Lijadora De Banda Stanley SB90 900W,83820,Stanley,https://herramientas.cl/ficha/607896/lijadora-de-banda-stanley-sb90-900w
Pistola de Calor Gladiator PC 800K 220 V,25900,Gladiator,https://herramientas.cl/ficha/611279/pistola-de-calor-gladiator-pc-800k-220-v
Taladro Angular Reversible Makita DA4000LR 900 rpm,440670,Makita,https://herramientas.cl/ficha/575588/taladro-angular-reversible-makita-da4000lr-900-rpm
Esmeril Angular Dongcheng DSM05-230 3000W,101290,Dongcheng,https://herramientas.cl/ficha/591593/esmeril-angular-dongcheng-dsm05-230-3000w
Taldro Percutor Uyustools DZJ16 500W,39820,Uyustools,https://herramientas.cl/ficha/599619/taldro-percutor-uyustools-dzj16-500w
Lijadora Orbital Dewalt DWE6411C 225 W,71595,Dewalt,https://herramientas.cl/ficha/605771/lijadora-orbital-dewalt-dwe6411c-225-w
Lijadora de Disco 7 Makita Makita GV7000,226960,Makita,https://herramientas.cl/ficha/575700/lijadora-de-disco-7-makita-makita-gv7000-
Rotomartillo Dewalt D25133K 800W,119900,Dewalt,https://herramientas.cl/ficha/575260/rotomartillo-dewalt-d25133k-800w
Cepillo Makita KP0810C 1050 W,275450,Makita,https://herramientas.cl/ficha/575664/cepillo-makita-kp0810c-1050-w
Esmeril Angular Dewalt DWE4120 900 W,75740,Dewalt,https://herramientas.cl/ficha/575213/esmeril-angular-dewalt-dwe4120-900-w
Pistola Calor Black&Decker HG1500 1500 W,32150,Black&Decker,https://herramientas.cl/ficha/589148/pistola-calor-black-decker-hg1500-1500-w
Taladro Percutor Wesco WS3174 13mm 750W,32560,Wesco,https://herramientas.cl/ficha/611573/taladro-percutor-wesco-ws3174-13mm-750w
Esmeril angular 9 Bosch GWS 24-230 2.400 W,122310,Bosch,https://herramientas.cl/ficha/575052/esmeril-angular-9-bosch-gws-24-230-2400-w
Martillo Rotativo Makita Makita HR3540C SDS-MAX 35 mm,389000,Makita,https://herramientas.cl/ficha/575624/martillo-rotativo-makita-makita-hr3540c-sds-max-35-mm
Esmeriladora Angular 7 Dewalt DWE4597 180 mm,174180,Dewalt,https://herramientas.cl/ficha/587925/esmeriladora-angular-7-dewalt-dwe4597-180-mm
"Recortadora Makita DRT50RFJX3 3,0 A.H",399990,Makita,https://herramientas.cl/ficha/594546/recortadora-makita-drt50rfjx3-30-ah
Sierra de banda Makita DPB182RTE 2 Baterías Li-ion 5.0Ah,413870,Makita,https://herramientas.cl/ficha/612271/sierra-de-banda-makita-dpb182rte-2-baterias-li-ion-50ah
Taladro Reversible Makita DP2010 4200 rpm,62020,Makita,https://herramientas.cl/ficha/575589/taladro-reversible-makita-dp2010-4200-rpm
Roedora 1.6 mm. 550 W. JN1601 Makita,414220,Makita,https://herramientas.cl/ficha/575736/roedora-16-mm-550-w-jn1601-makita
Atornillador Electrico Bosch GSR-6-25-TE,109770,Bosch,https://herramientas.cl/ficha/588407/atornillador-electrico-bosch-gsr-6-25-te-
Esmeril Angular Dongcheng DSM07-115 1020 W,39820,Dongcheng,https://herramientas.cl/ficha/591594/esmeril-angular-dongcheng-dsm07-115-1020-w
Taladro Percutor Dongcheng DZJ13 500w,41930,Dongcheng,https://herramientas.cl/ficha/605787/taladro-percutor-dongcheng-dzj13-500w
CORTAPISO 110MM 1300W FERTON--PRO,51380,Uyustools,https://herramientas.cl/ficha/583450/cortapiso-110mm-1300w-ferton-pro
Esmeril Recto Makita GS5000 750 W,313620,Makita,https://herramientas.cl/ficha/575701/esmeril-recto-makita-gs5000-750-w
Sierra caladora Skil 4380 380W,20520,Skil,https://herramientas.cl/ficha/575986/sierra-caladora-skil-4380-380w
Lijadora Orbital Makita BO4556 200 W,76900,Makita,https://herramientas.cl/ficha/575665/lijadora-orbital-makita-bo4556-200-w
Esmeril Angular Dewalt DWE4557 400 W,138220,Dewalt,https://herramientas.cl/ficha/575215/esmeril-angular-dewalt-dwe4557-400-w
PULIDORA 10 PULIDORA 10 Black&Decker KP12K,49960,Black&Decker,https://herramientas.cl/ficha/589149/pulidora-10-pulidora-10-black-decker-kp12k-
Cepillo 82 mm. 750 W. Profundidad de Cepillado 3 mm. MAKITA MT (Re…,147990,Makita-Mt,https://herramientas.cl/ficha/596055/cepillo-82-mm-750-w-profundidad-de-cepillado-3-mm-makita-mt-re
Rotomartillo Wesco WS3160K SDS Plus 20mm 620W,52270,Wesco,https://herramientas.cl/ficha/611574/rotomartillo-wesco-ws3160k-sds-plus-20mm-620w
Esmeril angular 7 Bosch GWS 26-180 2.600 W,142580,Bosch,https://herramientas.cl/ficha/575054/esmeril-angular-7-bosch-gws-26-180-2600-w
Martillo Rotativo Makita Makita HR4003C SDS-MAX 40 mm. 1.100 W. 6.2 kg.,525550,Makita,https://herramientas.cl/ficha/575626/martillo-rotativo-makita-makita-hr4003c-sds-max-40-mm-1100-w-62-kg
PLATO DE ENGANCHE Makita PO6000C 125mm,40760,Makita,https://herramientas.cl/ficha/599833/plato-de-enganche-makita-po6000c-125mm
Martillo Perforador Rompedor Bosch GBH 8-45 D 1500 W,629160,Bosch,https://herramientas.cl/ficha/574997/martillo-perforador-rompedor-bosch-gbh-8-45-d-1500-w
Taladro de Percusión Makita HP1641K 680 W,81310,Makita,https://herramientas.cl/ficha/575590/taladro-de-percusion-makita-hp1641k-680-w
Cizalla Recta Makita JS1601 380 W,379640,Makita,https://herramientas.cl/ficha/575738/cizalla-recta-makita-js1601-380-w
Cepillo eléctrico Bosch GHO 16-82 630W,114470,Bosch,https://herramientas.cl/ficha/588411/cepillo-electrico-bosch-gho-16-82-630w
Esmerl Angular Dongcheng DSM180A 2600W,74950,Dongcheng,https://herramientas.cl/ficha/591595/esmerl-angular-dongcheng-dsm180a-2600w
Martillo de combinación Makita HR2651T 1.200 rpm,357260,Makita,https://herramientas.cl/ficha/599630/martillo-de-combinacion-makita-hr2651t-1200-rpm
Cepillo Inalámbrico Bosch GHO 18 V-LI 18V,262250,Bosch,https://herramientas.cl/ficha/601165/cepillo-inalambrico-bosch-gho-18-v-li-18v
Taladro Percutor Dongcheng DZJ20 720W,68610,Dongcheng,https://herramientas.cl/ficha/605788/taladro-percutor-dongcheng-dzj20-720w
Sierra Sable Bosch GSA 18 V-LI Bare Tool,269920,Bosch,https://herramientas.cl/ficha/601166/sierra-sable-bosch-gsa-18-v-li-bare-tool
Taladro Percutor Skil 6555 570W,29690,Skil,https://herramientas.cl/ficha/606287/taladro-percutor-skil-6555-570w
TUPI CHICA MALETIN,30980,Uyustools,https://herramientas.cl/ficha/584819/tupi-chica-maletin
Lijadora Angular 5 Makita Makita PK5011C,414300,Makita,https://herramientas.cl/ficha/575702/lijadora-angular-5-makita-makita-pk5011c-
Sierra caladora Skil 4550 550W,44910,Skil,https://herramientas.cl/ficha/575989/sierra-caladora-skil-4550-550w
Lijadora Mini Banda Makita 9031 550 W,273760,Makita,https://herramientas.cl/ficha/575666/lijadora-mini-banda-makita-9031-550-w
Esmeril angular Makita GA7060 2.200 W,103040,Makita,https://herramientas.cl/ficha/587421/esmeril-angular-makita-ga7060-2200-w
Sierra Circular Wesco WS3441 1500W 185mm,62550,Wesco,https://herramientas.cl/ficha/611575/sierra-circular-wesco-ws3441-1500w-185mm
Esmeril Angular 7 Bosch GWS 26 - 180 LVI 2600W,207870,Bosch,https://herramientas.cl/ficha/575056/esmeril-angular-7-bosch-gws-26-180-lvi-2600w
Martillo Rotativo Makita HR4013C 500 rpm,539730,Makita,https://herramientas.cl/ficha/575627/martillo-rotativo-makita-hr4013c-500-rpm
Esmeril Angular 4-1/2 (115 mm.) 1400 W. 1.8 kg. - Sistema SJS Vel. Variable,131170,Makita,https://herramientas.cl/ficha/577043/esmeril-angular-4-12-115-mm-1400-w-18-kg-sistema-sjs-vel-variable
ESMERIL ANGULAR GWS 21-180- Bosch,75510,Bosch,https://herramientas.cl/ficha/575166/esmeril-angular-gws-21-180-bosch
Herramienta Rotativa Uyustools R8064 380W,41690,Uyustools,https://herramientas.cl/ficha/584682/herramienta-rotativa-uyustools-r8064-380w
Sierra Caladora con Caja Stanley SJ60K 600 W,55200,Stanley,https://herramientas.cl/ficha/608723/sierra-caladora-con-caja-stanley-sj60k-600-w
Taladro Percusión Makita HP2050FH 720 W,110690,Makita,https://herramientas.cl/ficha/575591/taladro-percusion-makita-hp2050fh-720-w
Cizalla 1.6 mm. 380w JS1602 Makita,400010,Makita,https://herramientas.cl/ficha/575739/cizalla-16-mm-380w-js1602-makita
Esmeril Angular Dongcheng DSM180S 2600W,89310,Dongcheng,https://herramientas.cl/ficha/591596/esmeril-angular-dongcheng-dsm180s-2600w
SIERRA CIRCULAR 7 1/4 Bosch GKS 150 1500W,69900,Bosch,https://herramientas.cl/ficha/601168/sierra-circular-7-14-bosch-gks-150-1500w
Rotomartillo SDS Plus c/mandril Dewalt D25134K 800 W,145450,Dewalt,https://herramientas.cl/ficha/575262/rotomartillo-sds-plus-cmandril-dewalt-d25134k-800-w
Pulidora de Piedra 4-5 Granito Marmol Makita Makita PW5001C,468420,Makita,https://herramientas.cl/ficha/575704/pulidora-de-piedra-4-5-granito-marmol-makita-makita-pw5001c-
Sierra Sable Skil 4900 1050W,87750,Skil,https://herramientas.cl/ficha/575991/sierra-sable-skil-4900-1050w
Martillo perforador Professional Bosch GBH 2-26 DRE 800 W,171000,Bosch,https://herramientas.cl/ficha/588218/martillo-perforador-professional-bosch-gbh-2-26-dre-800-w
Martillo de Combinacion Makita Makita HR2650 SDS-PLUS 26 mm. 800 W.,181130,Makita,https://herramientas.cl/ficha/598023/martillo-de-combinacion-makita-makita-hr2650-sds-plus-26-mm-800-w
Lijadora Excéntrica Makita BO5030 300 W,83500,Makita,https://herramientas.cl/ficha/575667/lijadora-excentrica-makita-bo5030-300-w
Cepillo Dewalt D26676 550 W,128710,Dewalt,https://herramientas.cl/ficha/575217/cepillo-dewalt-d26676-550-w
Esmeril Angular Makita GA9060 2.200 W,103040,Makita,https://herramientas.cl/ficha/587422/esmeril-angular-makita-ga9060-2200-w
Taladro Rotación 10 mm. 350 W. 0 - 3.000 rpm. MAKITA MT (Reemplaza a modelo MDP60) Makita-Mt M0600G,33770,Makita-Mt,https://herramientas.cl/ficha/589336/taladro-rotacion-10-mm-350-w-0-3000-rpm-makita-mt-reemplaza-a-modelo-mdp60-makita-mt-m0600g
Sierra caladora Bosch GST 700 500W,62960,Bosch,https://herramientas.cl/ficha/596065/sierra-caladora-bosch-gst-700-500w
Pistola de Calor Skil 8005 2.000W,65200,Skil,https://herramientas.cl/ficha/599152/pistola-de-calor-skil-8005-2000w
Lijadora Orbital Wesco WS4265 400W 125mm,44550,Wesco,https://herramientas.cl/ficha/611576/lijadora-orbital-wesco-ws4265-400w-125mm
Esmeril angular 7 Bosch GWS 22 - 180 2.200 W,95390,Bosch,https://herramientas.cl/ficha/575058/esmeril-angular-7-bosch-gws-22-180-2200-w
Martillo Rotativo Makita Makita HR4501C SDS-MAX,994900,Makita,https://herramientas.cl/ficha/575628/martillo-rotativo-makita-makita-hr4501c-sds-max
Atornillador Hexagonal 1/4¨ Makita FS4200A 570 W,135380,Makita,https://herramientas.cl/ficha/577045/atornillador-hexagonal-14-makita-fs4200a-570-w
Taladro Bosch GBM 6 RE 350 W,47590,Bosch,https://herramientas.cl/ficha/575167/taladro-bosch-gbm-6-re-350-w
Mezclador de Pintura Einhell TC-MX 1400-2 E 1.400 W,70600,Einhell,https://herramientas.cl/ficha/587961/mezclador-de-pintura-einhell-tc-mx-1400-2-e-1400-w
Cepillo 82 mm. 580 W. M1902G MAKITA-MT    Makita-Mt M1902G,85070,Makita-Mt,https://herramientas.cl/ficha/591957/cepillo-82-mm-580-w-m1902g-makita-mt-makita-mt-m1902g
TUPI ELECTRICO 1500W FERTON PROFESIONAL,94700,Uyustools,https://herramientas.cl/ficha/585005/tupi-electrico-1500w-ferton-profesional
Taladro Bosch GBM 13 RE 750 W,114380,Bosch,https://herramientas.cl/ficha/575008/taladro-bosch-gbm-13-re-750-w
Taladro Reversible Makita DP4000 950 rpm,253450,Makita,https://herramientas.cl/ficha/575592/taladro-reversible-makita-dp4000-950-rpm
Rotomartillo Stanley Stanley STHR1232K Motor Vertical,115190,Stanley,https://herramientas.cl/ficha/588420/rotomartillo-stanley-stanley-sthr1232k-motor-vertical
Pulidora Dongcheng DSP04-180 1400W,77300,Dongcheng,https://herramientas.cl/ficha/591598/pulidora-dongcheng-dsp04-180-1400w
ESMERIL ANGULAR 7 2200W GATILLO HM MOD.6086S-59,139800,Milwaukee,https://herramientas.cl/ficha/578869/esmeril-angular-7-2200w-gatillo-hm-mod6086s-59
Cepillo Electrico 750 Watts 2mm,111870,Stanley,https://herramientas.cl/ficha/588422/cepillo-electrico-750-watts-2mm
Recortadora 1/4 3709 Makita,110500,Makita,https://herramientas.cl/ficha/575705/recortadora-14-3709-makita
Sierra circular Skil 5301 1250W,35990,Skil,https://herramientas.cl/ficha/575993/sierra-circular-skil-5301-1250w
Taladro percutor Makita Makita-Mt M8100KG 13 mm Veloc. Variable,48640,Makita-Mt,https://herramientas.cl/ficha/588223/taladro-percutor-makita-makita-mt-m8100kg-13-mm-veloc-variable
Lijadora Mini Banda 9032 Makita,229560,Makita,https://herramientas.cl/ficha/575668/lijadora-mini-banda-9032-makita
Atornillador Dewalt DW253 540 W,88900,Dewalt,https://herramientas.cl/ficha/578081/atornillador-dewalt-dw253-540-w
Esmeril Angular Sist. Hombre Muerto Dewalt DWE4557-HM 2.400 W,131900,Dewalt,https://herramientas.cl/ficha/575218/esmeril-angular-sist-hombre-muerto-dewalt-dwe4557-hm-2400-w
Taladro de Impacto Bosch GSB 16 RE 750 W,53990,Bosch,https://herramientas.cl/ficha/589545/taladro-de-impacto-bosch-gsb-16-re-750-w
Esmeril angular Bosch GWS 670 4 1/2,35990,Bosch,https://herramientas.cl/ficha/596066/esmeril-angular-bosch-gws-670-4-12
RECTIFICADOR M9100G Makita-Mt,62440,Makita-Mt,https://herramientas.cl/ficha/599158/rectificador-m9100g-makita-mt
Lijadora de Banda Wesco WS4366 920W 75x533mm,59980,Wesco,https://herramientas.cl/ficha/611577/lijadora-de-banda-wesco-ws4366-920w-75x533mm
Esmeril angular Bosch GWS 22-180 LVI 2.200W,170910,Bosch,https://herramientas.cl/ficha/575059/esmeril-angular-bosch-gws-22-180-lvi-2200w
Martillo Rotativo Makita Makita HR4510C SDS-MAX,1007060,Makita,https://herramientas.cl/ficha/575629/martillo-rotativo-makita-makita-hr4510c-sds-max
Cepilladora Angular Concreto Makita PC5000C 1.400 W,576590,Makita,https://herramientas.cl/ficha/575809/cepilladora-angular-concreto-makita-pc5000c-1400-w
Esmeril Angular Makita GA4540R 115 mm,169900,Makita,https://herramientas.cl/ficha/577046/esmeril-angular-makita-ga4540r-115-mm
ESMERIL ANGULAR GWS 21-230- Bosch,75590,Bosch,https://herramientas.cl/ficha/575168/esmeril-angular-gws-21-230-bosch
Esmeril Angular Dewalt DWE491 2.200 W,100000,Dewalt,https://herramientas.cl/ficha/587962/esmeril-angular-dewalt-dwe491-2200-w
Rebajadora 1/2 y 1/4 M3600G MAKITA-MT   Makita-Mt M3600G,136290,Makita-Mt,https://herramientas.cl/ficha/591958/rebajadora-12-y-14-m3600g-makita-mt-makita-mt-m3600g
Rotomartillo Stanley Stanley STEL503K-B2C 800 Watts 26mm,84840,Stanley,https://herramientas.cl/ficha/598885/rotomartillo-stanley-stanley-stel503k-b2c-800-watts-26mm
Llave de Impacto Makita DTW181Z 2.400 rpm,93130,Makita,https://herramientas.cl/ficha/612276/llave-de-impacto-makita-dtw181z-2400-rpm
Atornillador Eléctrico Bosch GSR 6-60 701 W,109220,Bosch,https://herramientas.cl/ficha/575009/atornillador-electrico-bosch-gsr-6-60-701-w
Taladro Reversible Makita DP4700 510 W,202080,Makita,https://herramientas.cl/ficha/575593/taladro-reversible-makita-dp4700-510-w
Cizalla 3.2 mm. 720w JS3201 Makita,479120,Makita,https://herramientas.cl/ficha/575741/cizalla-32-mm-720w-js3201-makita
Taladro Percutor Makita HP2050H 13mm 720 W,97930,Makita,https://herramientas.cl/ficha/575594/taladro-percutor-makita-hp2050h-13mm-720-w
Llave de Impacto Milwaukee Milwaukee 9075-59 3/4,348720,Milwaukee,https://herramientas.cl/ficha/578872/llave-de-impacto-milwaukee-milwaukee-9075-59-34
Lijadora Orbital Inalámbrica (Solo Herramienta) Bosch GSS 18V-10 18 V,75230,Bosch,https://herramientas.cl/ficha/601173/lijadora-orbital-inalambrica-solo-herramienta-bosch-gss-18v-10-18-v
Sierra Caladora Dewalt DW300 500 W,78070,Dewalt,https://herramientas.cl/ficha/575264/sierra-caladora-dewalt-dw300-500-w
Lijadora Angular 5 Makita Makita SA5040C (125 mm.) 1.400 W. 2.000-7.800 rpm.,158860,Makita,https://herramientas.cl/ficha/575706/lijadora-angular-5-makita-makita-sa5040c-125-mm-1400-w-2000-7800-rpm
Sierra circular Skil 5402 1400W,46170,Skil,https://herramientas.cl/ficha/575995/sierra-circular-skil-5402-1400w
Martillo Demoledor Makita-MT Makita-Mt M8600G Hexagonal,301730,Makita-Mt,https://herramientas.cl/ficha/588226/martillo-demoledor-makita-mt-makita-mt-m8600g-hexagonal
Cortadora de Concreto Makita 4100KB 125mm 1400W,161670,Makita,https://herramientas.cl/ficha/598025/cortadora-de-concreto-makita-4100kb-125mm-1400w
Taladro Percutor Black&Decker HD400 550 W,13790,Black&Decker,https://herramientas.cl/ficha/599373/taladro-percutor-black-decker-hd400-550-w
Lijadora Orbital Makita 9046 600 W,262280,Makita,https://herramientas.cl/ficha/575669/lijadora-orbital-makita-9046-600-w
Cepillo Dewalt DW680 600 W,181900,Dewalt,https://herramientas.cl/ficha/575219/cepillo-dewalt-dw680-600-w
Multicortadora Bosch GOP 30-28 300W,135320,Bosch,https://herramientas.cl/ficha/589546/multicortadora-bosch-gop-30-28-300w
Esmeril GWS 7 - 115 + Bolso…,39240,Bosch,https://herramientas.cl/ficha/596067/esmeril-gws-7-115-bolso
TUPI 6MM FERTON PROFESIONAL,39680,Uyustools,https://herramientas.cl/ficha/585698/tupi-6mm-ferton-profesional
Sierra Caladora Skil 4751 750 W,59150,Skil,https://herramientas.cl/ficha/599159/sierra-caladora-skil-4751-750-w
Pistola de Calor Wesco WS6427 2200W 25-550C,23560,Wesco,https://herramientas.cl/ficha/611578/pistola-de-calor-wesco-ws6427-2200w-25-550c
Esmeril angular 9 Bosch GWS 26-230 2.600 W,122010,Bosch,https://herramientas.cl/ficha/575060/esmeril-angular-9-bosch-gws-26-230-2600-w
Martillo Rotativo Makita HR2600 800 W,124660,Makita,https://herramientas.cl/ficha/575630/martillo-rotativo-makita-hr2600-800-w
Cepilladora Angular Concreto 5 con Base PC5001C Makita,733770,Makita,https://herramientas.cl/ficha/575811/cepilladora-angular-concreto-5-con-base-pc5001c-makita
Esmeril Angular 4 1/2 (115 mm.) 1.400 W. 11.000 rpm. 2.4 kg. Sistema SJS II Anti-Reinicio / Freno Mecanico,232190,Makita,https://herramientas.cl/ficha/577047/esmeril-angular-4-12-115-mm-1400-w-11000-rpm-24-kg-sistema-sjs-ii-anti-reinicio-freno-mecanico
Taladro Eléctrico Bosch GBM 23-2 1.150 W,447420,Bosch,https://herramientas.cl/ficha/575010/taladro-electrico-bosch-gbm-23-2-1150-w
Taladro Reversible Makita DS4000 500 rpm,300300,Makita,https://herramientas.cl/ficha/575595/taladro-reversible-makita-ds4000-500-rpm
Cizalla 8 mm. 570w Fibrocemento JS8000 Makita,329820,Makita,https://herramientas.cl/ficha/575743/cizalla-8-mm-570w-fibrocemento-js8000-makita
Rotomartillo SDS MAX Milwaukee 5317-59 7.5J,517580,Milwaukee,https://herramientas.cl/ficha/578875/rotomartillo-sds-max-milwaukee-5317-59-75j
Mezclador de pintura 1400W MX 800,92010,Stanley,https://herramientas.cl/ficha/588425/mezclador-de-pintura-1400w-mx-800
Martillo Demoledor Dongcheng DZG04-15 1500W,299500,Dongcheng,https://herramientas.cl/ficha/591601/martillo-demoledor-dongcheng-dzg04-15-1500w
CORTAPISOS,47650,Uyustools,https://herramientas.cl/ficha/583560/cortapisos
Sierra Caladora Dewalt DW317K 600 W,141580,Dewalt,https://herramientas.cl/ficha/575265/sierra-caladora-dewalt-dw317k-600-w
Destajadora de Aluminio 1/4 4403 Makita,913630,Makita,https://herramientas.cl/ficha/575707/destajadora-de-aluminio-14-4403-makita
Taladro percutor Skil 6664 550W,19710,Skil,https://herramientas.cl/ficha/575996/taladro-percutor-skil-6664-550w
Cortadora M0400GC 110mm Makita-MT,51210,Makita-Mt,https://herramientas.cl/ficha/588228/cortadora-m0400gc-110mm-makita-mt
Kit Taladro percutor Black&Decker HD455KA Mas De 40 Accesorios,31980,Black&Decker,https://herramientas.cl/ficha/599374/kit-taladro-percutor-black-decker-hd455ka-mas-de-40-accesorios
Lijadora de Banda 9403 Makita,401060,Makita,https://herramientas.cl/ficha/575670/lijadora-de-banda-9403-makita
Esmeril Angular Dewalt DWE4212 1200 W,89880,Dewalt,https://herramientas.cl/ficha/578089/esmeril-angular-dewalt-dwe4212-1200-w
Esmeril Angular 9¨ Dewalt DWE4559 2400 W,164360,Dewalt,https://herramientas.cl/ficha/575220/esmeril-angular-9-dewalt-dwe4559-2400-w
Mezclador de Pintura Einhell TE-MX 1600-2 CE 1.600 W,75740,Einhell,https://herramientas.cl/ficha/587427/mezclador-de-pintura-einhell-te-mx-1600-2-ce-1600-w
LIJADORA 1/3 135W,26140,Black&Decker,https://herramientas.cl/ficha/589566/lijadora-13-135w
Sierras circulares Bosch GKS 67 1600 W,81940,Bosch,https://herramientas.cl/ficha/596068/sierras-circulares-bosch-gks-67-1600-w
Mezcladora Wesco WS5519 1600W 140-160 Lts,96820,Wesco,https://herramientas.cl/ficha/611579/mezcladora-wesco-ws5519-1600w-140-160-lts
Esmeril Angular 7 Bosch GWS 22-180 2.200 W,95390,Bosch,https://herramientas.cl/ficha/575061/esmeril-angular-7-bosch-gws-22-180-2200-w
Martillo Rotativo Makita Makita HR2810 SDS-PLUS 28 mm.,232820,Makita,https://herramientas.cl/ficha/575636/martillo-rotativo-makita-makita-hr2810-sds-plus-28-mm
Sierra de Banda Makita 2107FK 710 W,473590,Makita,https://herramientas.cl/ficha/575813/sierra-de-banda-makita-2107fk-710-w
Rectificadora de Matrices Makita GD0801C 750 W,327490,Makita,https://herramientas.cl/ficha/577050/rectificadora-de-matrices-makita-gd0801c-750-w
Llave de Impacto Bosch GDS 18 E 500W,396770,Bosch,https://herramientas.cl/ficha/575173/llave-de-impacto-bosch-gds-18-e-500w
Rebajadora 3/8 (8 mm.) 900 W. M3601G MAKITA-MT Makita-Mt M3601G,95360,Makita-Mt,https://herramientas.cl/ficha/591959/rebajadora-38-8-mm-900-w-m3601g-makita-mt-makita-mt-m3601g
Rebajadora 1200 Watts 1 1/3 HP - Transición STRR1200-B2C,80750,Stanley,https://herramientas.cl/ficha/598892/rebajadora-1200-watts-1-13-hp-transicion-strr1200-b2c
Sierra Caladora Einhell TC-JS 80 600 W,26840,Einhell,https://herramientas.cl/ficha/599925/sierra-caladora-einhell-tc-js-80-600-w
Esmeril Dewalt DWE4118 950 W,75940,Dewalt,https://herramientas.cl/ficha/611294/esmeril-dewalt-dwe4118-950-w
Taladro Bosch GBM 32-4 1.500 W,654160,Bosch,https://herramientas.cl/ficha/575011/taladro-bosch-gbm-32-4-1500-w
Llave Impacto GDS 24 3/4 - Bosch,664190,Bosch,https://herramientas.cl/ficha/575012/llave-impacto-gds-24-34-bosch
Taladro Percusión Reversible Makita HP2070F 1.010 W,189040,Makita,https://herramientas.cl/ficha/575596/taladro-percusion-reversible-makita-hp2070f-1010-w
Pistola de aire caliente Makita HG5012K 1.600 W,78270,Makita,https://herramientas.cl/ficha/575745/pistola-de-aire-caliente-makita-hg5012k-1600-w
Demoledor SDS Max Milwaukee 950 S 1.700 w,642580,Milwaukee,https://herramientas.cl/ficha/578877/demoledor-sds-max-milwaukee-950-s-1700-w
Esmeril Angular 7 2.200 Watts,72390,Stanley,https://herramientas.cl/ficha/588428/esmeril-angular-7-2200-watts
Martillo Demoledor Dongcheng DZG10 10KG,234210,Dongcheng,https://herramientas.cl/ficha/591602/martillo-demoledor-dongcheng-dzg10-10kg
Lijadora-Pulidora Angular 7 Makita Makita SA7000C (180 mm.) 1600 W.,145850,Makita,https://herramientas.cl/ficha/575708/lijadora-pulidora-angular-7-makita-makita-sa7000c-180-mm-1600-w
Taladro percutor Skil 6060 600W,31140,Skil,https://herramientas.cl/ficha/576001/taladro-percutor-skil-6060-600w
Atornillador Einhell TH-DY 500 E 500 W,55000,Einhell,https://herramientas.cl/ficha/577283/atornillador-einhell-th-dy-500-e-500-w
Combo M8701G ROTOMARTILLO + M0901G ESMERIL ANGULAR Makita-MT,156180,Makita-Mt,https://herramientas.cl/ficha/588230/combo-m8701g-rotomartillo-m0901g-esmeril-angular-makita-mt
SIERRA CIRCULAR 7 1/4 1100W MOD.C1853,47980,Max,https://herramientas.cl/ficha/594322/sierra-circular-7-14-1100w-modc1853
Lijadora de Muro Stanley SW75 750W,149900,Stanley,https://herramientas.cl/ficha/599379/lijadora-de-muro-stanley-sw75-750w
